o 	 w 	 F_D
1.562165678037249705e+00 -1.780786699518481120e+00 1.399999999999994582e+00
1.570673001820235726e+00 -1.780278431683199880e+00 1.399999999999994582e+00
1.561374858782489383e+00 -1.780832783674907827e+00 1.399999999999994582e+00
1.569882407804907842e+00 -1.780326626820682545e+00 1.399999999999994582e+00
1.560584019101728614e+00 -1.780878670257528329e+00 1.399999999999994582e+00
1.569091792434189614e+00 -1.780374626898548529e+00 1.399999999999994582e+00
1.559793159089895909e+00 -1.780924359028910553e+00 1.399999999999994582e+00
1.568301155786524959e+00 -1.780422431684648865e+00 1.399999999999994582e+00
1.567510497952863346e+00 -1.780470040943236798e+00 1.399999999999994582e+00
1.566719819021880511e+00 -1.780517454440321057e+00 1.399999999999994582e+00
1.565929119075430975e+00 -1.780564671942534316e+00 1.399999999999994582e+00
1.565138398211512794e+00 -1.780611693213450142e+00 1.399999999999994582e+00
1.564347656505614026e+00 -1.780658518023010561e+00 1.399999999999994582e+00
1.563556894057551716e+00 -1.780705146131392747e+00 1.399999999999994582e+00
1.572063819297571996e+00 -1.780193170621979348e+00 1.399999999999994582e+00
1.562766110937129582e+00 -1.780751577313318679e+00 1.399999999999994582e+00
1.571273263070839477e+00 -1.780241708352391150e+00 1.399999999999994582e+00
1.561975307241890931e+00 -1.780797811328502123e+00 1.399999999999994582e+00
1.570482685333875139e+00 -1.780290051435576837e+00 1.399999999999994582e+00
1.561184483061875738e+00 -1.780843847944223013e+00 1.399999999999994582e+00
1.569692086165122902e+00 -1.780338199640054686e+00 1.399999999999994582e+00
1.560393638482576506e+00 -1.780889686928159632e+00 1.399999999999994582e+00
1.568901465664172434e+00 -1.780386152726495697e+00 1.399999999999994582e+00
1.559602773586757252e+00 -1.780935328047475563e+00 1.399999999999994582e+00
1.568110823912650886e+00 -1.780433910464136904e+00 1.399999999999994582e+00
1.567320160992412781e+00 -1.780481472618449024e+00 1.399999999999994582e+00
1.566529476994862335e+00 -1.780528838955434789e+00 1.399999999999994582e+00
1.565738772004127810e+00 -1.780576009240493640e+00 1.399999999999994582e+00
1.561737578054124498e+00 -1.782541242132418491e+00 1.400999999999994472e+00
1.570253290320589912e+00 -1.782035207521969422e+00 1.400999999999994472e+00
1.560945979688117546e+00 -1.782587117333105597e+00 1.400999999999994472e+00
1.569461916204030416e+00 -1.782083196245335399e+00 1.400999999999994472e+00
1.560154360995927192e+00 -1.782632794717747382e+00 1.400999999999994472e+00
1.568670520825872217e+00 -1.782130989673335497e+00 1.400999999999994472e+00
1.559362722060317452e+00 -1.782678274053552503e+00 1.400999999999994472e+00
1.567879104261262313e+00 -1.782178587576874751e+00 1.400999999999994472e+00
1.558571062973260979e+00 -1.782723555105041102e+00 1.400999999999994472e+00
1.567087666604560781e+00 -1.782225989717058035e+00 1.400999999999994472e+00
1.566296207938076890e+00 -1.782273195861824533e+00 1.400999999999994472e+00
1.565504728351623243e+00 -1.782320205775625332e+00 1.400999999999994472e+00
1.564713227936604056e+00 -1.782367019221732907e+00 1.400999999999994472e+00
1.563921706779193954e+00 -1.782413635967279530e+00 1.400999999999994472e+00
1.563130164956927359e+00 -1.782460055780299646e+00 1.400999999999994472e+00
1.562338602568484447e+00 -1.782506278422857138e+00 1.400999999999994472e+00
1.570854143942714387e+00 -1.781998640759811847e+00 1.400999999999994472e+00
1.561547019696856609e+00 -1.782552303662516824e+00 1.400999999999994472e+00
1.570062786030508306e+00 -1.782046777607011023e+00 1.400999999999994472e+00
1.560755416432993314e+00 -1.782598131262889796e+00 1.400999999999994472e+00
1.569271406786786116e+00 -1.782094719338532585e+00 1.400999999999994472e+00
1.559963792857157472e+00 -1.782643760993744664e+00 1.400999999999994472e+00
1.568480006301360419e+00 -1.782142465719896096e+00 1.400999999999994472e+00
1.559172149061435420e+00 -1.782689192619183904e+00 1.400999999999994472e+00
1.567688584648809780e+00 -1.782190016519995757e+00 1.400999999999994472e+00
1.558380485137231375e+00 -1.782734425902497755e+00 1.400999999999994472e+00
1.566897141928041748e+00 -1.782237371499540535e+00 1.400999999999994472e+00
1.566105678222957209e+00 -1.782284530425120694e+00 1.400999999999994472e+00
1.565314193615410687e+00 -1.782331493064509997e+00 1.400999999999994472e+00
1.564522688192031552e+00 -1.782378259183470481e+00 1.400999999999994472e+00
1.560558811671729273e+00 -1.784319891112319478e+00 1.401999999999994362e+00
1.569083032535001365e+00 -1.783818151057020573e+00 1.401999999999994362e+00
1.559766423536334656e+00 -1.784365364466011128e+00 1.401999999999994362e+00
1.568290866739342704e+00 -1.783865742861469483e+00 1.401999999999994362e+00
1.558974015251994416e+00 -1.784410639543523525e+00 1.401999999999994362e+00
1.567498679851478727e+00 -1.783913138918250763e+00 1.401999999999994362e+00
1.558181586909089589e+00 -1.784455716108553691e+00 1.401999999999994362e+00
1.566706471961676783e+00 -1.783960338989535543e+00 1.401999999999994362e+00
1.557389138585495658e+00 -1.784500593931447776e+00 1.401999999999994362e+00
1.565914243158953667e+00 -1.784007342841291921e+00 1.401999999999994362e+00
1.565121993523572286e+00 -1.784054150240502290e+00 1.401999999999994362e+00
1.564329723143298878e+00 -1.784100760951759179e+00 1.401999999999994362e+00
1.563537432107036551e+00 -1.784147174739680208e+00 1.401999999999994362e+00
1.562745120510964369e+00 -1.784193391365651138e+00 1.401999999999994362e+00
1.561952788430797767e+00 -1.784239410599608444e+00 1.401999999999994362e+00
1.561160435960896820e+00 -1.784285232203942861e+00 1.401999999999994362e+00
1.569684487369958248e+00 -1.783781885361432673e+00 1.401999999999994362e+00
1.560368063177886455e+00 -1.784330855948781380e+00 1.401999999999994362e+00
1.568892337649845814e+00 -1.783829625633671867e+00 1.401999999999994362e+00
1.559575670184539575e+00 -1.784376281592939151e+00 1.401999999999994362e+00
1.568100166772158133e+00 -1.783877170336570339e+00 1.401999999999994362e+00
1.558783257058845351e+00 -1.784421508906276266e+00 1.401999999999994362e+00
1.567307974824661443e+00 -1.783924519233729189e+00 1.401999999999994362e+00
1.557990823892662746e+00 -1.784466537651139939e+00 1.401999999999994362e+00
1.566515761893075620e+00 -1.783971672091110294e+00 1.401999999999994362e+00
1.557198370774440122e+00 -1.784511367595224662e+00 1.401999999999994362e+00
1.565723528067668013e+00 -1.784018628672398910e+00 1.401999999999994362e+00
1.564931273428928904e+00 -1.784065388745582403e+00 1.401999999999994362e+00
1.564138998071218367e+00 -1.784111952071933738e+00 1.401999999999994362e+00
1.563346702074571937e+00 -1.784158318419804212e+00 1.401999999999994362e+00
1.559419532824779964e+00 -1.786076766687444417e+00 1.402999999999994252e+00
1.567952158137710938e+00 -1.785579274363259028e+00 1.402999999999994252e+00
1.558626364587357926e+00 -1.786121842617967692e+00 1.402999999999994252e+00
1.567159210355438148e+00 -1.785626473540440795e+00 1.402999999999994252e+00
1.557833176376977491e+00 -1.786166719823711224e+00 1.402999999999994252e+00
1.566366241654787217e+00 -1.785673476526399295e+00 1.402999999999994252e+00
1.557039968281973330e+00 -1.786211398069437184e+00 1.402999999999994252e+00
1.565573252122955950e+00 -1.785720283084650362e+00 1.402999999999994252e+00
1.556246740386587391e+00 -1.786255877122354230e+00 1.402999999999994252e+00
1.564780241853508613e+00 -1.785766892978533749e+00 1.402999999999994252e+00
1.563987210924661753e+00 -1.785813305975585630e+00 1.402999999999994252e+00
1.563194159425773222e+00 -1.785859521839323172e+00 1.402999999999994252e+00
1.562401087457569560e+00 -1.785905540329145280e+00 1.402999999999994252e+00
1.561607995091900847e+00 -1.785951361216544742e+00 1.402999999999994252e+00
1.560814882421080796e+00 -1.785996984263508613e+00 1.402999999999994252e+00
1.560021749532420898e+00 -1.786042409235383488e+00 1.402999999999994252e+00
1.568554206842126320e+00 -1.785543306477879621e+00 1.402999999999994252e+00
1.559228596519599108e+00 -1.786087635894221926e+00 1.402999999999994252e+00
1.567761274995223886e+00 -1.785590654462417604e+00 1.402999999999994252e+00
1.558435423464242575e+00 -1.786132664008562854e+00 1.402999999999994252e+00
1.566968322169461914e+00 -1.785637806432493591e+00 1.402999999999994252e+00
1.557642230461166122e+00 -1.786177493339802025e+00 1.402999999999994252e+00
1.566175348443739068e+00 -1.785684762154524208e+00 1.402999999999994252e+00
1.556849017590632656e+00 -1.786222123655863969e+00 1.402999999999994252e+00
1.565382353913324920e+00 -1.785731521391414001e+00 1.402999999999994252e+00
1.556055784943819020e+00 -1.786266554720377764e+00 1.402999999999994252e+00
1.564589338661892981e+00 -1.785778083908605929e+00 1.402999999999994252e+00
1.563796302773344138e+00 -1.785824449470938102e+00 1.402999999999994252e+00
1.563003246342038466e+00 -1.785870617841546437e+00 1.402999999999994252e+00
1.562210169450967356e+00 -1.785916588786290671e+00 1.402999999999994252e+00
1.558319112590641708e+00 -1.787812259271705617e+00 1.403999999999994142e+00
1.566860040072821647e+00 -1.787318968169987921e+00 1.403999999999994142e+00
1.557525173745862190e+00 -1.787856942172204144e+00 1.403999999999994142e+00
1.566066319815316632e+00 -1.787365778985729570e+00 1.403999999999994142e+00
1.556731215103315691e+00 -1.787901425911528452e+00 1.403999999999994142e+00
1.565272578810418480e+00 -1.787412393179162562e+00 1.403999999999994142e+00
1.555937236747698904e+00 -1.787945710254795095e+00 1.403999999999994142e+00
1.564478817151236711e+00 -1.787458810511888485e+00 1.403999999999994142e+00
1.555143238772235037e+00 -1.787989794965473500e+00 1.403999999999994142e+00
1.563685034926560746e+00 -1.787505030747409407e+00 1.403999999999994142e+00
1.562891232217790360e+00 -1.787551053652316702e+00 1.403999999999994142e+00
1.562097409111327551e+00 -1.787596878989950344e+00 1.403999999999994142e+00
1.561303565703124008e+00 -1.787642506523264618e+00 1.403999999999994142e+00
1.560509702077080618e+00 -1.787687936017023915e+00 1.403999999999994142e+00
1.559715818318007763e+00 -1.787733167236046139e+00 1.403999999999994142e+00
1.558921914514808549e+00 -1.787778199944944912e+00 1.403999999999994142e+00
1.567462675409050377e+00 -1.787283294868769135e+00 1.403999999999994142e+00
1.558127990760478809e+00 -1.787823033905946879e+00 1.403999999999994142e+00
1.566668970959131713e+00 -1.787330254817905972e+00 1.403999999999994142e+00
1.557334047140283673e+00 -1.787867668884198125e+00 1.403999999999994142e+00
1.565875245696563667e+00 -1.787377018323632605e+00 1.403999999999994142e+00
1.556540083744490488e+00 -1.787912104644842293e+00 1.403999999999994142e+00
1.565081499717070557e+00 -1.787423585146676208e+00 1.403999999999994142e+00
1.555746100657454889e+00 -1.787956340952161716e+00 1.403999999999994142e+00
1.564287733098186806e+00 -1.787469955054729054e+00 1.403999999999994142e+00
1.554952097975810688e+00 -1.788000377569143096e+00 1.403999999999994142e+00
1.563493945929952389e+00 -1.787516127809823274e+00 1.403999999999994142e+00
1.562700138302634656e+00 -1.787562103176483452e+00 1.403999999999994142e+00
1.561906310301498735e+00 -1.787607880919319214e+00 1.403999999999994142e+00
1.561112462016811975e+00 -1.787653460800423089e+00 1.403999999999994142e+00
1.557256937348132197e+00 -1.789526748398570399e+00 1.404999999999994031e+00
1.565806066541551189e+00 -1.789037612331987548e+00 1.404999999999994031e+00
1.556462237220134881e+00 -1.789571042631947773e+00 1.404999999999994031e+00
1.565011583155463626e+00 -1.789084039021250350e+00 1.404999999999994031e+00
1.555667517466606142e+00 -1.789615137279460200e+00 1.404999999999994031e+00
1.564217079196833282e+00 -1.789130268667069146e+00 1.404999999999994031e+00
1.554872778171333181e+00 -1.789659032106234893e+00 1.404999999999994031e+00
1.563422554754222205e+00 -1.789176301032122440e+00 1.404999999999994031e+00
1.554078019436747837e+00 -1.789702726872256511e+00 1.404999999999994031e+00
1.562628009912099714e+00 -1.789222135880436992e+00 1.404999999999994031e+00
1.561833444756185685e+00 -1.789267772977361615e+00 1.404999999999994031e+00
1.561038859376292720e+00 -1.789313212085531957e+00 1.404999999999994031e+00
1.560244253867235642e+00 -1.789358452965883473e+00 1.404999999999994031e+00
1.559449628312005842e+00 -1.789403495384597642e+00 1.404999999999994031e+00
1.558654982792685217e+00 -1.789448339105959240e+00 1.404999999999994031e+00
1.557860317407499195e+00 -1.789492983892234435e+00 1.404999999999994031e+00
1.566409281409395504e+00 -1.789002230408402117e+00 1.404999999999994031e+00
1.557065632244668762e+00 -1.789537429506289357e+00 1.404999999999994031e+00
1.565614813696743823e+00 -1.789048806551682302e+00 1.404999999999994031e+00
1.556270927385593694e+00 -1.789581675715029574e+00 1.404999999999994031e+00
1.564820325353341701e+00 -1.789095185826893974e+00 1.404999999999994031e+00
1.555476202919177098e+00 -1.789625722281381615e+00 1.404999999999994031e+00
1.564025816456723561e+00 -1.789141368002880261e+00 1.404999999999994031e+00
1.554681458935004201e+00 -1.789669568969785018e+00 1.404999999999994031e+00
1.563231287096474631e+00 -1.789187352841427936e+00 1.404999999999994031e+00
1.553886695529708817e+00 -1.789713215541852698e+00 1.404999999999994031e+00
1.562436737356268424e+00 -1.789233140107439946e+00 1.404999999999994031e+00
1.561642167327509156e+00 -1.789278729563033243e+00 1.404999999999994031e+00
1.560847577093188221e+00 -1.789324120974127075e+00 1.404999999999994031e+00
1.560052966752440540e+00 -1.789369314099384489e+00 1.404999999999994031e+00
1.556232408240351361e+00 -1.791220603125041277e+00 1.405999999999993921e+00
1.564789640446644370e+00 -1.790735576240487070e+00 1.405999999999993921e+00
1.555436955996729154e+00 -1.791264513019863003e+00 1.405999999999993921e+00
1.563994403113095899e+00 -1.790781623008797396e+00 1.405999999999993921e+00
1.554641484296514164e+00 -1.791308222916630388e+00 1.405999999999993921e+00
1.563199145377421218e+00 -1.790827472324308056e+00 1.405999999999993921e+00
1.553845993232020106e+00 -1.791351732575911848e+00 1.405999999999993921e+00
1.562403867324089646e+00 -1.790873123951698620e+00 1.405999999999993921e+00
1.553050482889194228e+00 -1.791395041765152074e+00 1.405999999999993921e+00
1.561608569040185301e+00 -1.790918577653791255e+00 1.405999999999993921e+00
1.560813250623933612e+00 -1.790963833190295285e+00 1.405999999999993921e+00
1.560017912149003649e+00 -1.791008890329537584e+00 1.405999999999993921e+00
1.559222553708163872e+00 -1.791053748832916570e+00 1.405999999999993921e+00
1.558427175390999508e+00 -1.791098408463386527e+00 1.405999999999993921e+00
1.557631777289596897e+00 -1.791142868981992597e+00 1.405999999999993921e+00
1.556836359484901067e+00 -1.791187130157005925e+00 1.405999999999993921e+00
1.565393427869484100e+00 -1.790700482510928282e+00 1.405999999999993921e+00
1.556040922065815124e+00 -1.791231191749530716e+00 1.405999999999993921e+00
1.564598206089772958e+00 -1.790746679039779909e+00 1.405999999999993921e+00
1.555245465130564497e+00 -1.791275053520335447e+00 1.405999999999993921e+00
1.563802963839382443e+00 -1.790792678295976659e+00 1.405999999999993921e+00
1.554449988761231083e+00 -1.791318715235306946e+00 1.405999999999993921e+00
1.563007701204032429e+00 -1.790838480044111725e+00 1.405999999999993921e+00
1.553654493042625262e+00 -1.791362176660211691e+00 1.405999999999993921e+00
1.562212418278082993e+00 -1.790884084045262892e+00 1.405999999999993921e+00
1.552858978069789231e+00 -1.791405437554819180e+00 1.405999999999993921e+00
1.561417115136340072e+00 -1.790929490066403673e+00 1.405999999999993921e+00
1.560621791887943033e+00 -1.790974697862526943e+00 1.405999999999993921e+00
1.559826448596556503e+00 -1.791019707207136102e+00 1.405999999999993921e+00
1.559031085361997526e+00 -1.791064517858503180e+00 1.405999999999993921e+00
1.555244940657633634e+00 -1.792894182420994742e+00 1.406999999999993811e+00
1.563810178881805513e+00 -1.792413219208415898e+00 1.406999999999993811e+00
1.554448745294426004e+00 -1.792937712277103746e+00 1.406999999999993811e+00
1.563014196629350039e+00 -1.792458890228045387e+00 1.406999999999993811e+00
1.553652530644246355e+00 -1.792981041733316516e+00 1.406999999999993811e+00
1.562218194140978511e+00 -1.792504363398917722e+00 1.406999999999993811e+00
1.552856296799522084e+00 -1.793024170550744811e+00 1.406999999999993811e+00
